,no,userid,version,sum_gameround,retention_1,retention_7
19353,43501,4813407,gate_30,107,1,1
19354,43506,4813636,gate_30,3,1,0
19355,43507,4813756,gate_40,35,1,0
19356,43508,4813864,gate_40,20,1,0
19357,43509,4813883,gate_40,11,1,0
19358,43510,4813904,gate_30,175,1,1
19359,43511,4813930,gate_30,48,1,1
19360,43516,4814917,gate_30,56,1,1
19361,43523,4815664,gate_40,12,1,0
19362,43526,4816292,gate_40,104,1,1
19363,43527,4816394,gate_30,7,1,0
19364,43529,4816564,gate_30,37,1,0
19365,43530,4816693,gate_30,30,1,0
19366,43532,4817101,gate_40,542,1,1
19367,43534,4817271,gate_30,141,1,1
19368,43535,4817611,gate_40,42,1,0
19369,43537,4817774,gate_30,91,1,1
19370,43545,4818560,gate_30,16,1,0
19371,43546,4818624,gate_30,970,1,1
19372,43550,4819031,gate_40,17,1,0
19373,43551,4819073,gate_40,100,1,0
19374,43552,4819181,gate_30,34,1,0
19375,43556,4819720,gate_30,7,1,0
19376,43557,4819896,gate_30,45,1,0
19377,43563,4820576,gate_40,12,1,0
19378,43565,4820657,gate_30,269,1,1
19379,43568,4821175,gate_30,158,1,1
19380,43569,4821385,gate_40,31,1,0
19381,43573,4822097,gate_30,19,1,0
19382,43578,4822496,gate_40,26,1,0
19383,43579,4822516,gate_30,49,1,0
19384,43583,4823286,gate_40,100,1,0
19385,43584,4823328,gate_40,20,1,0
19386,43585,4823401,gate_30,87,1,0
19387,43586,4823429,gate_40,14,1,0
19388,43588,4823507,gate_40,112,1,0
19389,43595,4824001,gate_30,191,1,1
19390,43597,4824154,gate_40,21,1,0
19391,43598,4824155,gate_40,344,1,1
19392,43599,4824240,gate_40,191,1,1
19393,43600,4824254,gate_40,28,1,0
19394,43601,4824546,gate_30,25,1,0
19395,43606,4824728,gate_30,11,1,0
19396,43608,4825067,gate_30,14,1,0
19397,43609,4825119,gate_40,110,1,1
19398,43611,4825173,gate_30,71,1,0
19399,43615,4825718,gate_30,135,1,0
19400,43616,4826194,gate_40,17,1,0
19401,43621,4826529,gate_40,45,1,0
19402,43622,4826752,gate_30,7,1,0
19403,43624,4827069,gate_40,27,1,0
19404,43625,4827420,gate_40,257,1,1
19405,43626,4827431,gate_40,32,1,0
19406,43628,4827594,gate_40,25,1,1
19407,43629,4827599,gate_30,102,1,0
19408,43630,4827636,gate_30,157,1,0
19409,43632,4827833,gate_30,15,1,1
19410,43634,4828248,gate_30,23,1,0
19411,43637,4828602,gate_40,449,1,1
19412,43639,4828719,gate_30,29,1,0
19413,43643,4829207,gate_40,43,1,0
19414,43645,4829525,gate_30,106,1,1
19415,43647,4829771,gate_40,96,1,0
19416,43650,4830091,gate_30,36,1,0
19417,43651,4830366,gate_40,109,1,0
19418,43652,4830482,gate_40,14,1,0
19419,43655,4831168,gate_40,190,1,1
19420,43656,4831176,gate_40,3,1,0
19421,43659,4831413,gate_30,13,1,0
19422,43661,4831497,gate_30,111,1,0
19423,43662,4831499,gate_30,7,1,0
19424,43664,4832007,gate_40,31,1,0
19425,43666,4832377,gate_30,25,1,1
19426,43667,4832480,gate_30,363,1,1
19427,43668,4832497,gate_30,41,1,0
19428,43669,4832565,gate_40,7,1,0
19429,43670,4832574,gate_40,165,1,0
19430,43671,4832608,gate_30,2438,1,1
19431,43675,4832839,gate_40,12,1,0
19432,43677,4833031,gate_30,5,1,0
19433,43678,4833074,gate_30,24,1,1
19434,43683,4833574,gate_40,18,1,0
19435,43684,4833863,gate_30,8,1,0
19436,43685,4833944,gate_30,55,1,0
19437,43686,4834025,gate_40,74,1,0
19438,43687,4834142,gate_40,88,1,1
19439,43688,4834303,gate_40,12,1,1
19440,43689,4834488,gate_30,57,1,0
19441,43690,4834548,gate_30,38,1,1
19442,43691,4834576,gate_40,403,1,1
19443,43696,4835203,gate_30,15,1,0
19444,43698,4835312,gate_40,9,1,0
19445,43699,4835368,gate_30,128,1,1
19446,43700,4835898,gate_30,37,1,0
19447,43701,4836021,gate_40,195,1,0
19448,43702,4836121,gate_40,72,1,0
19449,43704,4836250,gate_30,17,1,0
19450,43705,4836315,gate_40,114,1,1
19451,43708,4836513,gate_40,237,1,0
19452,43710,4836778,gate_40,137,1,0
19453,43714,4837381,gate_30,39,1,0
19454,43719,4837820,gate_30,81,1,1
19455,43722,4838005,gate_40,301,1,1
19456,43724,4838176,gate_40,33,1,0
19457,43727,4838496,gate_30,72,1,0
19458,43729,4838802,gate_40,63,1,1
19459,43732,4839577,gate_40,68,1,0
19460,43737,4840703,gate_30,379,1,1
19461,43739,4841014,gate_30,7,1,0
19462,43740,4841064,gate_40,359,1,1
19463,43741,4841155,gate_30,185,1,1
19464,43742,4841158,gate_30,4,1,0
19465,43743,4841560,gate_40,79,1,0
19466,43746,4841715,gate_40,23,1,0
19467,43749,4842180,gate_30,116,1,1
19468,43754,4842829,gate_40,47,1,0
19469,43755,4842882,gate_40,76,1,0
19470,43758,4843151,gate_30,134,1,0
19471,43760,4843217,gate_40,158,1,1
19472,43763,4843291,gate_30,287,1,1
19473,43765,4843907,gate_40,112,1,0
19474,43767,4844002,gate_30,100,1,1
19475,43769,4844086,gate_40,51,1,1
19476,43772,4844669,gate_30,16,1,0
19477,43777,4845933,gate_30,178,1,1
19478,43778,4846082,gate_40,87,1,1
19479,43779,4846131,gate_30,114,1,1
19480,43785,4847130,gate_30,143,1,1
19481,43787,4847482,gate_40,80,1,0
19482,43788,4847750,gate_30,48,1,0
19483,43790,4847865,gate_30,63,1,1
19484,43792,4848239,gate_40,128,1,1
19485,43795,4848770,gate_40,50,1,0
19486,43796,4848825,gate_40,226,1,1
19487,43797,4848897,gate_30,76,1,0
19488,43800,4849426,gate_30,149,1,1
19489,43801,4849521,gate_30,305,1,1
19490,43802,4849705,gate_30,257,1,1
19491,43805,4849845,gate_40,48,1,1
19492,43810,4850570,gate_30,1,1,0
19493,43811,4850635,gate_30,858,1,1
19494,43814,4851061,gate_30,22,1,0
19495,43816,4851117,gate_30,224,1,1
19496,43817,4851418,gate_40,28,1,1
19497,43818,4851529,gate_30,14,1,0
19498,43822,4851845,gate_40,183,1,0
19499,43824,4852039,gate_30,16,1,0
19500,43830,4852345,gate_40,185,1,0
19501,43832,4852488,gate_30,35,1,1
19502,43833,4852575,gate_40,9,1,0
19503,43837,4852817,gate_40,106,1,1
19504,43838,4852858,gate_30,49,1,0
19505,43840,4853281,gate_40,72,1,1
19506,43847,4854122,gate_40,39,1,0
19507,43852,4855386,gate_30,32,1,0
19508,43853,4855545,gate_40,156,1,0
19509,43854,4855603,gate_40,27,1,0
19510,43855,4855698,gate_30,87,1,0
19511,43859,4856137,gate_40,119,1,1
19512,43860,4856171,gate_40,107,1,0
19513,43861,4856265,gate_40,19,1,0
19514,43862,4856422,gate_30,4,1,0
19515,43863,4856759,gate_30,25,1,0
19516,43864,4856889,gate_30,61,1,0
19517,43866,4856998,gate_30,260,1,0
19518,43872,4857594,gate_40,17,1,0
19519,43876,4858214,gate_40,124,1,1
19520,43877,4858247,gate_40,123,1,0
19521,43885,4858942,gate_30,25,1,0
19522,43889,4859161,gate_30,49,1,0
19523,43893,4859621,gate_40,19,1,0
19524,43895,4859722,gate_30,41,1,0
19525,43898,4860115,gate_40,25,1,0
19526,43900,4860292,gate_30,20,1,0
19527,43901,4860338,gate_30,42,1,0
19528,43906,4860557,gate_30,85,1,0
19529,43907,4860562,gate_30,14,1,1
19530,43909,4860635,gate_30,21,1,0
19531,43910,4860875,gate_30,36,1,0
19532,43913,4861085,gate_30,7,1,0
19533,43914,4861141,gate_30,15,1,0
19534,43916,4861274,gate_30,85,1,0
19535,43917,4861490,gate_40,251,1,1
19536,43923,4861988,gate_30,192,1,0
19537,43925,4862269,gate_30,66,1,1
19538,43927,4862452,gate_40,351,1,1
19539,43930,4862685,gate_30,30,1,0
19540,43938,4863157,gate_40,57,1,1
19541,43940,4863428,gate_30,13,1,1
19542,43941,4863433,gate_30,61,1,0
19543,43943,4863901,gate_40,305,1,1
19544,43947,4864217,gate_40,620,1,1
19545,43949,4864327,gate_30,85,1,0
19546,43953,4864542,gate_30,5,1,0
19547,43954,4864698,gate_30,24,1,0
19548,43955,4864976,gate_30,29,1,0
19549,43956,4865027,gate_30,44,1,0
19550,43958,4865205,gate_40,101,1,0
19551,43960,4865403,gate_40,26,1,0
19552,43963,4865644,gate_40,31,1,0
19553,43965,4865859,gate_40,34,1,0
19554,43966,4866035,gate_30,147,1,0
19555,43975,4866759,gate_40,118,1,1
19556,43979,4867236,gate_30,32,1,0
19557,43980,4867238,gate_40,41,1,0
19558,43981,4867383,gate_30,9,1,0
19559,43983,4867506,gate_30,180,1,1
19560,43984,4867685,gate_30,33,1,0
19561,43985,4867730,gate_40,1102,1,1
19562,43989,4868127,gate_30,182,1,1
19563,43994,4868683,gate_40,14,1,1
19564,43997,4869202,gate_40,23,1,0
19565,44000,4869711,gate_30,35,1,0
19566,44004,4870224,gate_30,48,1,0
19567,44006,4870460,gate_30,67,1,0
19568,44007,4870633,gate_40,36,1,1
19569,44011,4871254,gate_30,263,1,1
19570,44012,4871326,gate_40,105,1,0
19571,44014,4871397,gate_30,86,1,1
19572,44016,4871609,gate_30,198,1,0
19573,44017,4871846,gate_30,222,1,1
19574,44021,4872431,gate_30,216,1,1
19575,44024,4872571,gate_40,8,1,0
19576,44028,4872704,gate_40,7,1,0
19577,44029,4872735,gate_30,183,1,1
19578,44032,4873157,gate_30,215,1,1
19579,44034,4873338,gate_30,35,1,0
19580,44035,4873398,gate_40,7,1,0
19581,44036,4873413,gate_30,50,1,1
19582,44037,4873510,gate_30,42,1,0
19583,44039,4873759,gate_40,26,1,0
19584,44043,4874300,gate_40,67,1,1
19585,44045,4874465,gate_30,134,1,1
19586,44047,4874518,gate_30,510,1,0
19587,44048,4874585,gate_30,49,1,0
19588,44052,4875302,gate_30,98,1,1
19589,44053,4875341,gate_30,196,1,1
19590,44054,4875469,gate_30,7,1,0
19591,44058,4875910,gate_40,75,1,1
19592,44062,4876550,gate_30,109,1,1
19593,44067,4877240,gate_30,20,1,0
19594,44068,4877256,gate_30,30,1,0
19595,44069,4877413,gate_40,54,1,0
19596,44070,4877578,gate_40,222,1,0
19597,44071,4877773,gate_40,20,1,0
19598,44075,4878273,gate_40,8,1,0
19599,44078,4879153,gate_40,35,1,0
19600,44084,4880207,gate_40,642,1,1
19601,44085,4880254,gate_30,6,1,0
19602,44086,4880262,gate_30,19,1,1
19603,44091,4881331,gate_40,316,1,1
19604,44092,4881434,gate_40,24,1,0
19605,44093,4881541,gate_40,35,1,0
19606,44095,4881581,gate_30,113,1,1
19607,44097,4881708,gate_30,16,1,0
19608,44100,4882056,gate_30,22,1,0
19609,44101,4882122,gate_30,86,1,1
19610,44103,4882260,gate_30,205,1,1
19611,44104,4882426,gate_30,92,1,0
19612,44109,4882874,gate_30,1,1,0
19613,44110,4882903,gate_40,14,1,0
19614,44111,4883080,gate_30,61,1,0
19615,44112,4883081,gate_30,128,1,1
19616,44115,4883325,gate_40,98,1,1
19617,44116,4883337,gate_30,65,1,1
19618,44117,4883439,gate_30,43,1,0
19619,44120,4883859,gate_30,34,1,0
19620,44121,4884097,gate_40,12,1,0
19621,44122,4884267,gate_40,57,1,1
19622,44129,4885698,gate_30,25,1,0
19623,44130,4885997,gate_30,274,1,1
19624,44131,4886185,gate_40,10,1,0
19625,44134,4886739,gate_40,74,1,0
19626,44137,4887139,gate_30,37,1,0
19627,44138,4887366,gate_30,18,1,0
19628,44139,4887384,gate_40,108,1,0
19629,44143,4888609,gate_40,30,1,1
19630,44144,4888696,gate_40,175,1,0
19631,44147,4889100,gate_40,37,1,1
19632,44149,4889243,gate_30,176,1,1
19633,44150,4889321,gate_40,116,1,0
19634,44151,4889447,gate_40,79,1,0
19635,44152,4889687,gate_40,69,1,0
19636,44154,4890503,gate_40,38,1,1
19637,44155,4890819,gate_30,65,1,0
19638,44157,4890932,gate_30,33,1,0
19639,44158,4890974,gate_30,38,1,0
19640,44160,4891303,gate_40,128,1,1
19641,44161,4891353,gate_30,23,1,0
19642,44164,4891582,gate_40,67,1,1
19643,44166,4891682,gate_40,67,1,0
19644,44170,4892321,gate_40,74,1,1
19645,44172,4892546,gate_40,56,1,0
19646,44175,4892670,gate_30,355,1,1
19647,44176,4892773,gate_40,88,1,0
19648,44177,4892789,gate_30,124,1,1
19649,44178,4892834,gate_40,23,1,0
19650,44179,4892859,gate_30,145,1,1
19651,44180,4892915,gate_40,286,1,1
19652,44181,4892926,gate_40,201,1,1
19653,44182,4893331,gate_40,36,1,0
19654,44185,4893464,gate_40,98,1,1
19655,44188,4894258,gate_40,81,1,1
19656,44191,4894845,gate_40,30,1,0
19657,44196,4895496,gate_40,63,1,0
19658,44197,4895632,gate_40,2,1,0
19659,44201,4896520,gate_30,77,1,1
19660,44202,4896558,gate_40,68,1,0
19661,44205,4896677,gate_40,84,1,1
19662,44207,4896794,gate_30,41,1,0
19663,44208,4896955,gate_30,154,1,1
19664,44209,4896987,gate_30,22,1,0
19665,44210,4897042,gate_30,26,1,0
19666,44212,4897111,gate_40,618,1,1
19667,44213,4897146,gate_40,52,1,0
19668,44219,4898391,gate_40,43,1,0
19669,44220,4898475,gate_30,39,1,0
19670,44221,4898512,gate_30,83,1,0
19671,44224,4899205,gate_30,47,1,0
19672,44226,4899272,gate_40,278,1,0
19673,44227,4899278,gate_30,34,1,0
19674,44228,4899284,gate_30,29,1,1
19675,44233,4899681,gate_30,21,1,0
19676,44239,4900274,gate_30,116,1,1
19677,44243,4900562,gate_30,26,1,0
19678,44244,4900624,gate_30,69,1,0
19679,44245,4900750,gate_40,91,1,1
19680,44248,4900960,gate_30,3,1,0
19681,44253,4901531,gate_40,181,1,1
19682,44254,4901578,gate_40,418,1,1
19683,44257,4901768,gate_40,83,1,1
19684,44258,4901904,gate_40,288,1,1
19685,44259,4902417,gate_40,143,1,0
19686,44263,4902885,gate_30,25,1,0
19687,44264,4903284,gate_40,18,1,0
19688,44265,4903302,gate_40,123,1,0
19689,44269,4903674,gate_40,31,1,1
19690,44270,4903713,gate_30,2,1,0
19691,44273,4904051,gate_30,118,1,1
19692,44274,4904114,gate_40,73,1,0
19693,44282,4904577,gate_40,166,1,1
19694,44284,4904635,gate_30,15,1,0
19695,44285,4904705,gate_30,664,1,1
19696,44288,4905093,gate_40,29,1,0
19697,44289,4905249,gate_40,59,1,0
19698,44291,4905399,gate_30,4,1,0
19699,44294,4905587,gate_30,51,1,0
19700,44295,4905747,gate_40,32,1,0
19701,44297,4906321,gate_40,11,1,0
19702,44301,4906576,gate_40,9,1,0
19703,44302,4906586,gate_40,292,1,1
19704,44304,4906608,gate_40,72,1,1
19705,44305,4906788,gate_40,46,1,0
19706,44307,4906835,gate_40,43,1,1
19707,44308,4906952,gate_30,60,1,0
19708,44310,4907141,gate_40,14,1,0
19709,44312,4907272,gate_40,10,1,0
19710,44315,4907746,gate_30,19,1,1
19711,44319,4907944,gate_30,7,1,0
19712,44321,4908086,gate_40,140,1,0
19713,44330,4909169,gate_30,69,1,1
19714,44331,4909231,gate_40,8,1,0
19715,44335,4909711,gate_40,28,1,0
19716,44339,4910361,gate_30,27,1,0
19717,44341,4910544,gate_40,26,1,0
19718,44342,4910558,gate_40,25,1,0
19719,44343,4910850,gate_30,2,1,0
19720,44345,4910965,gate_30,11,1,0
19721,44351,4912165,gate_30,67,1,1
19722,44357,4912611,gate_30,84,1,1
19723,44358,4912625,gate_40,29,1,0
19724,44360,4912715,gate_30,82,1,1
19725,44361,4912724,gate_30,32,1,1
19726,44364,4912812,gate_30,17,1,0
19727,44367,4913402,gate_30,123,1,1
19728,44369,4913453,gate_30,25,1,0
19729,44371,4913565,gate_30,83,1,0
19730,44373,4913643,gate_40,52,1,0
19731,44374,4913776,gate_40,52,1,0
19732,44375,4914033,gate_40,56,1,0
19733,44377,4914062,gate_30,200,1,1
19734,44378,4914071,gate_40,13,1,0
19735,44379,4914115,gate_30,110,1,0
19736,44384,4914615,gate_30,34,1,1
19737,44385,4914740,gate_40,55,1,0
19738,44389,4914873,gate_30,20,1,0
19739,44392,4915088,gate_30,114,1,0
19740,44393,4915112,gate_40,283,1,1
19741,44396,4915382,gate_40,28,1,0
19742,44400,4915941,gate_30,38,1,0
19743,44401,4915953,gate_30,849,1,1
19744,44402,4916084,gate_40,61,1,0
19745,44405,4916803,gate_30,148,1,0
19746,44409,4917008,gate_30,15,1,0
19747,44413,4917675,gate_40,109,1,0
19748,44414,4917692,gate_40,87,1,1
19749,44416,4917787,gate_40,628,1,1
19750,44417,4917831,gate_40,4,1,0
19751,44422,4918505,gate_40,48,1,0
19752,44425,4918784,gate_40,2,1,0
19753,44431,4918953,gate_40,91,1,1
19754,44432,4919252,gate_30,36,1,0
19755,44433,4919441,gate_40,89,1,0
19756,44434,4919598,gate_30,26,1,0
19757,44435,4919685,gate_30,8,1,0
19758,44440,4920311,gate_30,358,1,1
19759,44441,4920315,gate_30,76,1,0
19760,44442,4920388,gate_40,135,1,0
19761,44443,4920513,gate_40,35,1,0
19762,44444,4920613,gate_40,20,1,0
19763,44445,4920762,gate_30,75,1,1
19764,44449,4921159,gate_30,4,1,0
19765,44452,4921296,gate_40,43,1,0
19766,44456,4921665,gate_30,14,1,0
19767,44459,4922066,gate_40,5,1,0
19768,44460,4922083,gate_40,118,1,1
19769,44462,4922322,gate_30,43,1,1
19770,44465,4922585,gate_40,51,1,0
19771,44468,4922625,gate_40,43,1,0
19772,44469,4922791,gate_40,15,1,0
19773,44472,4923194,gate_40,11,1,0
19774,44473,4923315,gate_30,293,1,0
19775,44475,4923615,gate_30,11,1,0
19776,44480,4924208,gate_30,1156,1,1
19777,44482,4924546,gate_30,20,1,0
19778,44483,4924590,gate_30,25,1,0
19779,44488,4925250,gate_40,151,1,1
19780,44489,4925291,gate_30,64,1,0
19781,44490,4925343,gate_30,139,1,1
19782,44492,4925932,gate_40,23,1,0
19783,44493,4925936,gate_40,31,1,1
19784,44495,4926178,gate_40,37,1,0
19785,44496,4926187,gate_40,127,1,1
19786,44497,4926246,gate_40,11,1,0
19787,44498,4926273,gate_40,10,1,0
19788,44502,4926876,gate_30,392,1,1
19789,44503,4926907,gate_40,139,1,1
19790,44505,4926983,gate_40,57,1,0
19791,44508,4927045,gate_40,11,1,0
19792,44509,4927174,gate_30,34,1,0
19793,44510,4927229,gate_30,22,1,0
19794,44511,4927382,gate_30,45,1,0
19795,44512,4927535,gate_40,13,1,0
19796,44513,4927582,gate_40,398,1,1
19797,44514,4927630,gate_30,108,1,1
19798,44515,4927714,gate_40,24,1,0
19799,44516,4927799,gate_40,226,1,1
19800,44518,4928227,gate_30,47,1,0
19801,44520,4928344,gate_30,51,1,1
19802,44524,4928645,gate_30,434,1,1
19803,44525,4928742,gate_30,17,1,1
19804,44526,4928761,gate_30,44,1,0
19805,44530,4929339,gate_30,11,1,0
19806,44535,4930273,gate_30,54,1,0
19807,44538,4930617,gate_40,65,1,1
19808,44540,4930711,gate_30,5,1,0
19809,44541,4930951,gate_30,5,1,0
19810,44542,4930998,gate_30,15,1,0
19811,44543,4931003,gate_40,63,1,1
19812,44546,4931332,gate_40,69,1,1
19813,44549,4932032,gate_30,38,1,0
19814,44550,4932261,gate_30,39,1,0
19815,44551,4932285,gate_40,25,1,0
19816,44555,4932530,gate_30,40,1,0
19817,44556,4932547,gate_30,57,1,1
19818,44557,4932709,gate_40,775,1,1
19819,44559,4933201,gate_30,108,1,0
19820,44561,4933439,gate_40,6,1,0
19821,44567,4934200,gate_30,38,1,0
19822,44568,4934286,gate_40,183,1,1
19823,44569,4934476,gate_30,264,1,1
19824,44571,4934849,gate_40,69,1,0
19825,44573,4935093,gate_40,119,1,1
19826,44574,4935247,gate_30,41,1,0
19827,44578,4935724,gate_40,14,1,0
19828,44579,4935750,gate_40,13,1,0
19829,44581,4935830,gate_40,9,1,0
19830,44582,4935849,gate_30,21,1,0
19831,44584,4936110,gate_40,104,1,1
19832,44586,4936311,gate_30,19,1,0
19833,44589,4936711,gate_30,50,1,0
19834,44590,4936923,gate_40,73,1,0
19835,44594,4937637,gate_40,41,1,0
19836,44598,4938682,gate_30,321,1,1
19837,44599,4938739,gate_30,12,1,0
19838,44601,4939381,gate_40,80,1,0
19839,44602,4939554,gate_30,114,1,0
19840,44604,4939636,gate_40,165,1,0
19841,44605,4939648,gate_40,10,1,0
19842,44610,4940456,gate_30,33,1,0
19843,44614,4940857,gate_40,2,1,0
19844,44620,4941840,gate_30,95,1,0
19845,44621,4941941,gate_40,106,1,0
19846,44622,4942029,gate_40,74,1,0
19847,44623,4942055,gate_30,7,1,0
19848,44624,4942060,gate_40,158,1,1
19849,44625,4942276,gate_30,119,1,0
19850,44628,4942428,gate_40,11,1,0
19851,44629,4942715,gate_40,120,1,1
19852,44630,4942964,gate_30,65,1,1
19853,44633,4943127,gate_40,18,1,0
19854,44634,4943173,gate_30,279,1,1
19855,44636,4943266,gate_30,34,1,1
19856,44637,4943285,gate_30,103,1,0
19857,44638,4943293,gate_40,138,1,1
19858,44640,4943394,gate_30,27,1,0
19859,44643,4943778,gate_30,28,1,1
19860,44644,4943827,gate_30,98,1,1
19861,44646,4944263,gate_30,46,1,1
19862,44648,4944622,gate_30,36,1,0
19863,44650,4944776,gate_30,63,1,0
19864,44651,4944852,gate_40,42,1,0
19865,44652,4945079,gate_40,19,1,0
19866,44653,4945157,gate_30,51,1,0
19867,44657,4945531,gate_40,241,1,1
19868,44661,4945908,gate_40,2,1,0
19869,44662,4945924,gate_40,17,1,0
19870,44663,4946289,gate_30,227,1,1
19871,44665,4946589,gate_30,52,1,0
19872,44666,4946723,gate_40,199,1,1
19873,44668,4947049,gate_30,186,1,1
19874,44676,4948200,gate_30,15,1,0
19875,44677,4948279,gate_40,24,1,0
19876,44682,4948692,gate_40,56,1,0
19877,44683,4948721,gate_30,29,1,0
19878,44685,4948999,gate_40,234,1,0
19879,44686,4949066,gate_30,16,1,0
19880,44687,4949173,gate_40,63,1,0
19881,44688,4949229,gate_30,24,1,0
19882,44690,4949383,gate_30,15,1,1
19883,44692,4949674,gate_40,402,1,0
19884,44694,4949791,gate_40,35,1,1
19885,44695,4949952,gate_40,4,1,0
19886,44697,4950210,gate_30,60,1,1
19887,44698,4950290,gate_30,12,1,0
19888,44699,4950544,gate_30,40,1,0
19889,44702,4950942,gate_40,64,1,0
19890,44703,4951393,gate_40,4,1,0
19891,44704,4951456,gate_40,12,1,0
19892,44707,4951993,gate_30,38,1,0
19893,44708,4952125,gate_40,42,1,0
19894,44711,4952410,gate_40,67,1,0
19895,44715,4953053,gate_30,153,1,1
19896,44716,4953784,gate_30,249,1,1
19897,44717,4953833,gate_30,228,1,1
19898,44719,4953911,gate_30,35,1,0
19899,44726,4954651,gate_40,18,1,0
19900,44727,4954712,gate_40,537,1,1
19901,44731,4954962,gate_40,231,1,0
19902,44736,4955524,gate_30,380,1,1
19903,44737,4955552,gate_40,41,1,0
19904,44740,4956130,gate_40,38,1,0
19905,44743,4956433,gate_40,67,1,1
19906,44744,4956443,gate_40,191,1,1
19907,44745,4956516,gate_40,190,1,0
19908,44746,4956698,gate_30,459,1,1
19909,44747,4956773,gate_30,117,1,1
19910,44753,4957684,gate_40,374,1,1
19911,44754,4957691,gate_30,14,1,0
19912,44756,4957849,gate_40,93,1,1
19913,44757,4957982,gate_40,93,1,0
19914,44759,4958212,gate_40,54,1,1
19915,44761,4958376,gate_30,26,1,0
19916,44763,4958834,gate_30,66,1,0
19917,44764,4958896,gate_30,11,1,0
19918,44765,4959079,gate_40,3,1,0
19919,44767,4959466,gate_40,64,1,1
19920,44772,4960120,gate_30,64,1,0
19921,44773,4960126,gate_30,247,1,0
19922,44774,4960253,gate_30,61,1,0
19923,44775,4960638,gate_40,6,1,0
19924,44779,4961137,gate_40,3,1,0
19925,44783,4961544,gate_40,90,1,0
19926,44786,4962142,gate_40,144,1,1
19927,44788,4962272,gate_40,11,1,0
19928,44790,4962482,gate_40,43,1,1
19929,44791,4962781,gate_30,48,1,0
19930,44794,4963109,gate_30,17,1,0
19931,44795,4963243,gate_40,184,1,1
19932,44796,4963327,gate_30,86,1,0
19933,44797,4963417,gate_30,74,1,1
19934,44798,4963433,gate_30,195,1,1
19935,44801,4963532,gate_40,4,1,0
19936,44802,4963538,gate_40,67,1,0
19937,44804,4963803,gate_40,67,1,1
19938,44805,4963864,gate_40,175,1,1
19939,44806,4963868,gate_30,247,1,1
19940,44808,4964132,gate_40,59,1,0
19941,44809,4964200,gate_40,48,1,1
19942,44812,4964295,gate_40,54,1,1
19943,44814,4964614,gate_30,63,1,1
19944,44815,4964788,gate_30,41,1,0
19945,44816,4964863,gate_40,63,1,0
19946,44817,4964996,gate_30,21,1,0
19947,44819,4965487,gate_30,207,1,1
19948,44823,4966139,gate_30,56,1,0
19949,44825,4966400,gate_30,16,1,0
19950,44826,4966519,gate_40,8,1,0
19951,44827,4966562,gate_30,21,1,0
19952,44828,4966837,gate_30,282,1,0
19953,44829,4966939,gate_40,74,1,0
19954,44834,4967487,gate_30,57,1,0
19955,44835,4967572,gate_30,26,1,0
19956,44839,4967871,gate_40,124,1,0
19957,44842,4968213,gate_30,62,1,0
19958,44844,4968809,gate_30,159,1,0
19959,44846,4968945,gate_40,22,1,0
19960,44847,4969085,gate_30,14,1,0
19961,44849,4969136,gate_30,48,1,0
19962,44852,4969577,gate_40,41,1,0
19963,44853,4969887,gate_30,22,1,0
19964,44857,4970341,gate_30,29,1,0
19965,44864,4970662,gate_40,31,1,0
